0.620,0.0000,-1.5708,0.0000,-1.5708,-0.0000,-0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000,0.4833,-0.8758,0.3964,0.2038,-0.1600,-0.1785
0.631,0.0000,-1.5708,-0.0000,-1.5708,-0.0000,-0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000,0.4377,-0.8482,0.3691,0.1980,-0.1557,-0.1725
0.642,0.0000,-1.5708,0.0000,-1.5708,-0.0000,-0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000,0.4271,-0.8088,0.3787,0.2044,-0.1880,-0.1664
0.652,0.0000,-1.5708,-0.0000,-1.5708,-0.0000,-0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000,0.4364,-0.7843,0.4031,0.1686,-0.1538,-0.1961
0.663,-0.0000,-1.5708,-0.0000,-1.5708,0.0000,0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000,0.4329,-0.9062,0.3449,0.1792,-0.1722,-0.1860
0.673,-0.0000,-1.5708,-0.0000,-1.5708,0.0000,0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000,0.3814,-0.7729,0.3744,0.1729,-0.1798,-0.1790
0.684,0.0000,-1.5708,-0.0000,-1.5708,0.0000,-0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000,0.4412,-0.8372,0.3591,0.1962,-0.1656,-0.1619
0.694,0.0000,-1.5708,-0.0000,-1.5708,-0.0000,-0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000,0.4544,-0.8859,0.4026,0.1786,-0.1600,-0.1448
0.704,0.0000,-1.5708,0.0000,-1.5708,0.0000,-0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000,0.3572,-0.8080,0.3398,0.1718,-0.1510,-0.2058
0.714,0.0000,-1.5708,-0.0000,-1.5708,0.0000,-0.0000,-0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000,0.4877,-0.7949,0.3537,0.1750,-0.1494,-0.1744
0.725,0.0000,-1.5708,-0.0000,-1.5708,0.0000,0.0000,-0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000,0.3642,-0.8406,0.3576,0.1970,-0.1579,-0.1856
0.735,-0.0000,-1.5708,-0.0000,-1.5708,0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.4491,-0.8065,0.4052,0.1712,-0.1572,-0.1739
0.745,-0.0000,-1.5708,-0.0000,-1.5708,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.5621,-0.8260,0.4172,0.1855,-0.1524,-0.1838
0.756,0.0000,-1.5708,0.0000,-1.5708,0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.4683,-0.8275,0.3684,0.1671,-0.1592,-0.1726
0.766,-0.0000,-1.5708,-0.0000,-1.5708,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.5026,-0.8747,0.4163,0.1936,-0.1709,-0.1619
0.777,0.0000,-1.5708,0.0000,-1.5708,0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.4460,-0.8242,0.4218,0.1620,-0.1658,-0.1821
0.788,-0.0000,-1.5708,0.0000,-1.5708,-0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.4779,-0.7948,0.3396,0.1843,-0.1681,-0.1712
0.798,0.0000,-1.5708,0.0000,-1.5708,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.5359,-0.8346,0.3393,0.1966,-0.1624,-0.1969
0.809,-0.0000,-1.5708,-0.0000,-1.5708,0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.5958,-0.8297,0.3916,0.1476,-0.1484,-0.2036
0.819,0.0000,-1.5708,-0.0000,-1.5708,0.0000,0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000,0.5959,-0.8757,0.3797,0.1765,-0.1323,-0.1488
0.830,0.0000,-1.5708,0.0000,-1.5708,0.0000,0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000,0.3516,-0.9053,0.3768,0.1667,-0.1531,-0.1647
0.841,0.0000,-1.5708,0.0000,-1.5708,-0.0000,-0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000,0.4525,-0.8435,0.3837,0.1940,-0.1692,-0.1792
0.851,-0.0000,-1.5708,-0.0000,-1.5708,-0.0000,0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000,0.6373,-0.8456,0.3481,0.1615,-0.1447,-0.1860
0.862,0.0000,-1.5708,-0.0000,-1.5708,0.0000,0.0000,0.0001,-0.0001,-0.0000,0.0000,0.0000,0.0000,0.5756,-0.8458,0.3806,0.1501,-0.1507,-0.1695
0.873,0.0000,-1.5708,0.0000,-1.5708,0.0000,-0.0000,0.0001,-0.0001,-0.0000,0.0000,0.0000,0.0000,0.6447,-0.8184,0.4033,0.1755,-0.1414,-0.1760
0.883,-0.0000,-1.5708,0.0000,-1.5708,-0.0000,0.0000,0.0001,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.5311,-0.8046,0.3487,0.1970,-0.1593,-0.1497
0.894,-0.0000,-1.5707,0.0000,-1.5708,0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.6846,-0.8806,0.3739,0.1724,-0.1438,-0.1645
0.905,0.0000,-1.5708,-0.0000,-1.5708,-0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.6517,-0.8045,0.3583,0.1917,-0.1310,-0.1388
0.915,0.0000,-1.5708,0.0000,-1.5708,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.6252,-0.8803,0.3384,0.1793,-0.1490,-0.1641
0.926,-0.0000,-1.5708,-0.0000,-1.5708,-0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.6018,-0.8123,0.3700,0.1641,-0.1366,-0.1973
0.937,-0.0000,-1.5708,-0.0000,-1.5708,-0.0000,0.0000,0.0001,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.6077,-0.8888,0.3613,0.1854,-0.1525,-0.1686
0.947,0.0000,-1.5708,0.0000,-1.5708,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.5157,-0.8179,0.3294,0.1615,-0.1530,-0.1631
0.958,0.0000,-1.5708,0.0000,-1.5708,0.0000,-0.0000,0.0001,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.5241,-0.7950,0.3769,0.1548,-0.1385,-0.1887
0.968,-0.0000,-1.5708,-0.0000,-1.5708,0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.5259,-0.8521,0.3796,0.1534,-0.1460,-0.1633
0.979,-0.0000,-1.5708,0.0000,-1.5708,-0.0000,0.0000,0.0001,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.5564,-0.7920,0.4181,0.1757,-0.1391,-0.1728
0.989,-0.0000,-1.5708,-0.0000,-1.5708,-0.0000,0.0000,0.0001,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.3611,-0.8248,0.3858,0.1662,-0.1111,-0.1848
0.999,-0.0000,-1.5708,-0.0000,-1.5708,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.4551,-0.8174,0.3559,0.1325,-0.1345,-0.1785
1.009,0.0000,-1.5708,-0.0000,-1.5708,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.5558,-0.7822,0.3754,0.1381,-0.1338,-0.1846
1.019,0.0000,-1.5708,-0.0000,-1.5708,0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.4094,-0.7475,0.3581,0.1639,-0.1419,-0.1843
1.030,0.0000,-1.5708,0.0000,-1.5708,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.5249,-0.8156,0.4242,0.1478,-0.1173,-0.1713
1.040,-0.0000,-1.5708,0.0000,-1.5708,0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.6021,-0.7807,0.3898,0.1512,-0.1219,-0.1569
1.050,0.0000,-1.5708,-0.0000,-1.5708,-0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.5264,-0.7762,0.3826,0.1500,-0.1124,-0.1573
1.061,-0.0000,-1.5708,-0.0000,-1.5708,0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.5232,-0.7824,0.3508,0.1374,-0.1282,-0.1789
1.071,0.0000,-1.5708,0.0000,-1.5708,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.4246,-0.5280,0.3472,0.0863,-0.1104,-0.1400
1.082,-0.0000,-1.5708,-0.0000,-1.5708,0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0018,0.0001,0.0000,0.3574,-0.3813,0.3878,0.0610,-0.1063,-0.1343
1.093,-0.0000,-1.5708,-0.0000,-1.5709,0.0000,-0.0000,-0.0001,0.0002,-0.0000,-0.0048,0.0005,0.0000,0.1344,-0.2088,0.2988,0.0317,-0.0563,-0.0885
1.103,-0.0000,-1.5708,-0.0000,-1.5709,-0.0000,0.0000,-0.0008,0.0003,-0.0000,-0.0059,0.0006,0.0013,-0.0567,-0.0579,0.2713,-0.0191,-0.0671,-0.0675
1.114,0.0000,-1.5708,-0.0000,-1.5709,0.0000,0.0000,-0.0012,0.0004,0.0000,-0.0070,0.0009,0.0008,-0.1236,0.1783,0.2373,-0.0601,-0.0318,-0.0498
1.125,-0.0000,-1.5708,0.0000,-1.5710,-0.0000,0.0000,-0.0018,0.0019,0.0000,-0.0083,0.0015,0.0022,-0.3328,0.2608,0.2361,-0.0471,-0.0091,-0.0123
1.135,-0.0000,-1.5708,0.0000,-1.5711,0.0001,0.0000,-0.0023,0.0019,0.0000,-0.0096,0.0018,0.0031,-0.4002,0.4536,0.1329,-0.0904,-0.0064,0.0140
1.146,-0.0001,-1.5707,0.0000,-1.5711,0.0001,0.0001,-0.0025,0.0036,0.0000,-0.0097,0.0034,0.0043,-0.6170,0.5752,0.1886,-0.1341,0.0172,0.0216
1.157,-0.0001,-1.5707,-0.0000,-1.5713,0.0001,0.0001,-0.0030,0.0046,-0.0000,-0.0127,0.0031,0.0045,-0.6331,0.6791,0.0897,-0.1027,0.0129,0.0042
1.167,-0.0001,-1.5706,-0.0001,-1.5714,0.0000,0.0001,-0.0015,0.0043,-0.0144,-0.0140,-0.0100,0.0001,-0.0026,0.7848,-0.4425,-0.1318,-0.1284,-0.0131
1.178,-0.0001,-1.5706,-0.0003,-1.5715,-0.0000,0.0001,0.0022,0.0094,-0.0210,-0.0132,-0.0180,-0.0012,0.7784,0.7963,-0.5331,-0.1815,-0.2373,-0.1201
1.189,-0.0000,-1.5704,-0.0005,-1.5717,-0.0003,0.0001,0.0085,0.0132,-0.0290,-0.0143,-0.0225,-0.0067,1.3833,0.6766,-0.8088,-0.1821,-0.3026,-0.2132
1.199,0.0001,-1.5703,-0.0008,-1.5718,-0.0005,-0.0000,0.0135,0.0146,-0.0364,-0.0169,-0.0300,-0.0117,1.5658,0.6087,-0.9293,-0.2217,-0.3141,-0.2224
1.210,0.0002,-1.5701,-0.0012,-1.5720,-0.0008,-0.0001,0.0146,0.0150,-0.0446,-0.0177,-0.0380,-0.0141,1.7653,0.5689,-1.0189,-0.2504,-0.3243,-0.2498
1.221,0.0004,-1.5699,-0.0018,-1.5722,-0.0013,-0.0003,0.0160,0.0168,-0.0450,-0.0188,-0.0403,-0.0127,1.4450,0.6085,-0.9285,-0.2318,-0.3534,-0.2305
1.231,0.0005,-1.5698,-0.0022,-1.5724,-0.0017,-0.0004,0.0154,0.0145,-0.0472,-0.0189,-0.0393,-0.0133,1.5451,0.6001,-0.8548,-0.2332,-0.3641,-0.2448
1.242,0.0007,-1.5697,-0.0027,-1.5726,-0.0021,-0.0006,0.0154,0.0132,-0.0486,-0.0173,-0.0409,-0.0128,1.4525,0.7425,-0.8597,-0.2324,-0.3793,-0.2145
1.253,0.0009,-1.5695,-0.0033,-1.5728,-0.0026,-0.0007,0.0150,0.0119,-0.0511,-0.0176,-0.0415,-0.0127,1.5241,0.8929,-0.7169,-0.2982,-0.3860,-0.2063
1.263,0.0010,-1.5694,-0.0038,-1.5729,-0.0031,-0.0008,0.0166,0.0111,-0.0621,-0.0231,-0.0491,-0.0150,1.9705,1.0005,-1.0423,-0.2957,-0.4871,-0.2761
1.274,0.0013,-1.5693,-0.0044,-1.5731,-0.0036,-0.0010,0.0247,0.0142,-0.0708,-0.0275,-0.0641,-0.0189,1.7977,1.2349,-1.2393,-0.3532,-0.4818,-0.2536
1.284,0.0016,-1.5691,-0.0054,-1.5736,-0.0045,-0.0012,0.0326,0.0204,-0.0872,-0.0348,-0.0817,-0.0230,1.4941,1.0422,-1.2589,-0.3381,-0.3854,-0.2865
1.294,0.0019,-1.5689,-0.0063,-1.5740,-0.0054,-0.0015,0.0355,0.0233,-0.0994,-0.0407,-0.0936,-0.0271,1.5297,1.1759,-1.2555,-0.3391,-0.3312,-0.3001
1.304,0.0023,-1.5686,-0.0074,-1.5744,-0.0065,-0.0018,0.0403,0.0268,-0.1124,-0.0441,-0.1048,-0.0323,1.5447,1.2077,-1.1678,-0.3541,-0.3519,-0.2924
1.315,0.0027,-1.5683,-0.0087,-1.5749,-0.0076,-0.0021,0.0450,0.0317,-0.1264,-0.0517,-0.1151,-0.0379,1.7088,0.9808,-1.1674,-0.3245,-0.3807,-0.3076
1.325,0.0033,-1.5679,-0.0100,-1.5754,-0.0087,-0.0026,0.0501,0.0359,-0.1400,-0.0575,-0.1254,-0.0393,1.6383,0.8946,-1.1320,-0.3152,-0.4580,-0.3389
1.335,0.0038,-1.5675,-0.0115,-1.5760,-0.0101,-0.0030,0.0549,0.0393,-0.1517,-0.0631,-0.1410,-0.0452,1.7842,0.8182,-0.8849,-0.3059,-0.4213,-0.3102
1.346,0.0044,-1.5672,-0.0130,-1.5766,-0.0116,-0.0035,0.0595,0.0430,-0.1548,-0.0649,-0.1519,-0.0507,1.3600,0.5681,-0.6714,-0.2989,-0.3299,-0.2542
1.356,0.0051,-1.5667,-0.0149,-1.5774,-0.0133,-0.0040,0.0608,0.0392,-0.1552,-0.0672,-0.1496,-0.0470,1.3536,0.7782,-0.7440,-0.2650,-0.3735,-0.2932
1.366,0.0057,-1.5663,-0.0165,-1.5781,-0.0149,-0.0046,0.0661,0.0370,-0.1694,-0.0714,-0.1678,-0.0522,1.8477,1.2143,-1.0017,-0.3619,-0.3528,-0.3198
1.377,0.0064,-1.5659,-0.0182,-1.5789,-0.0168,-0.0051,0.0719,0.0420,-0.1790,-0.0813,-0.1796,-0.0592,1.8978,1.0274,-1.0512,-0.3233,-0.3679,-0.2452
1.387,0.0072,-1.5654,-0.0200,-1.5797,-0.0185,-0.0058,0.0799,0.0452,-0.1869,-0.0851,-0.1861,-0.0641,2.1099,0.9929,-1.2738,-0.3709,-0.4948,-0.2377
1.398,0.0082,-1.5648,-0.0224,-1.5808,-0.0209,-0.0066,0.0913,0.0496,-0.2048,-0.0961,-0.2150,-0.0654,1.8389,0.8474,-1.1001,-0.3578,-0.3534,-0.2821
1.409,0.0091,-1.5643,-0.0245,-1.5818,-0.0231,-0.0072,0.0961,0.0516,-0.2143,-0.1038,-0.2241,-0.0675,1.8960,0.8188,-0.9989,-0.3718,-0.3511,-0.2910
1.419,0.0102,-1.5638,-0.0267,-1.5828,-0.0254,-0.0079,0.1023,0.0539,-0.2244,-0.1119,-0.2351,-0.0725,1.9284,0.9025,-1.1672,-0.3537,-0.4094,-0.3528
1.430,0.0113,-1.5632,-0.0291,-1.5840,-0.0279,-0.0087,0.1106,0.0564,-0.2370,-0.1209,-0.2503,-0.0812,1.8724,0.9859,-1.0348,-0.3432,-0.4518,-0.2843
1.441,0.0126,-1.5625,-0.0321,-1.5854,-0.0311,-0.0097,0.1174,0.0607,-0.2496,-0.1271,-0.2718,-0.0854,2.1767,0.8700,-1.1147,-0.3465,-0.3723,-0.3099
1.451,0.0138,-1.5619,-0.0346,-1.5867,-0.0338,-0.0106,0.1248,0.0627,-0.2619,-0.1323,-0.2755,-0.0926,2.1133,0.9396,-1.1402,-0.3988,-0.4838,-0.2973
1.462,0.0151,-1.5613,-0.0373,-1.5881,-0.0367,-0.0116,0.1322,0.0670,-0.2642,-0.1390,-0.2887,-0.0944,2.1042,0.5694,-1.1824,-0.3350,-0.4315,-0.2538
1.473,0.0168,-1.5604,-0.0406,-1.5898,-0.0403,-0.0127,0.1417,0.0681,-0.2752,-0.1500,-0.3021,-0.0957,2.2090,0.6784,-0.9287,-0.3233,-0.4762,-0.2935
1.483,0.0183,-1.5598,-0.0434,-1.5913,-0.0434,-0.0137,0.1501,0.0662,-0.2831,-0.1549,-0.3194,-0.1039,2.1695,0.9756,-0.9173,-0.3603,-0.4929,-0.2620
1.494,0.0198,-1.5591,-0.0462,-1.5929,-0.0466,-0.0147,0.1555,0.0657,-0.2881,-0.1622,-0.3365,-0.1034,2.4608,1.2318,-0.9353,-0.3054,-0.4627,-0.3187
1.505,0.0218,-1.5583,-0.0497,-1.5950,-0.0507,-0.0160,0.1696,0.0704,-0.2932,-0.1676,-0.3462,-0.1110,2.0132,1.2119,-0.9746,-0.3831,-0.5328,-0.3029
1.515,0.0235,-1.5576,-0.0527,-1.5967,-0.0543,-0.0171,0.1764,0.0734,-0.3028,-0.1785,-0.3641,-0.1126,2.2804,1.0467,-1.0327,-0.3626,-0.3912,-0.3009
1.526,0.0253,-1.5568,-0.0557,-1.5986,-0.0579,-0.0183,0.1838,0.0740,-0.3102,-0.1856,-0.3734,-0.1150,2.3756,1.1704,-0.9732,-0.3353,-0.4176,-0.3384
1.536,0.0276,-1.5559,-0.0595,-1.6009,-0.0626,-0.0197,0.1943,0.0754,-0.3183,-0.1944,-0.3886,-0.1205,2.3599,1.2784,-0.9220,-0.3695,-0.3790,-0.3478
1.547,0.0296,-1.5551,-0.0628,-1.6029,-0.0665,-0.0209,0.2012,0.0812,-0.3228,-0.2003,-0.3922,-0.1257,2.2381,0.9099,-1.0256,-0.3879,-0.5178,-0.3057
1.558,0.0317,-1.5543,-0.0661,-1.6049,-0.0706,-0.0223,0.2061,0.0834,-0.3310,-0.2073,-0.4094,-0.1289,2.4276,0.5469,-0.9667,-0.4253,-0.4067,-0.2836
1.568,0.0343,-1.5533,-0.0700,-1.6075,-0.0755,-0.0238,0.2219,0.0811,-0.3312,-0.2212,-0.4207,-0.1281,2.6585,1.0203,-0.8707,-0.3409,-0.4661,-0.3501
1.579,0.0366,-1.5525,-0.0733,-1.6098,-0.0798,-0.0251,0.2321,0.0813,-0.3338,-0.2283,-0.4368,-0.1319,2.5720,1.2243,-0.9320,-0.3825,-0.3770,-0.3401
1.589,0.0390,-1.5517,-0.0767,-1.6121,-0.0842,-0.0265,0.2423,0.0838,-0.3355,-0.2422,-0.4506,-0.1382,2.6650,1.0121,-0.9970,-0.3738,-0.3949,-0.2937
1.599,0.0416,-1.5508,-0.0801,-1.6145,-0.0888,-0.0279,0.2547,0.0844,-0.3394,-0.2504,-0.4568,-0.1368,2.7899,1.1461,-0.8418,-0.4064,-0.4305,-0.3193
1.609,0.0442,-1.5500,-0.0836,-1.6171,-0.0933,-0.0292,0.2664,0.0852,-0.3402,-0.2617,-0.4701,-0.1413,2.7094,1.3482,-0.8594,-0.3431,-0.4039,-0.3333
1.620,0.0470,-1.5491,-0.0870,-1.6197,-0.0981,-0.0307,0.2803,0.0887,-0.3421,-0.2685,-0.4760,-0.1440,2.9525,1.1409,-0.7986,-0.4184,-0.5169,-0.3476
1.630,0.0504,-1.5480,-0.0912,-1.6230,-0.1039,-0.0325,0.2964,0.0917,-0.3472,-0.2812,-0.4890,-0.1510,2.9553,0.8415,-0.4991,-0.3381,-0.5051,-0.2746
1.641,0.0534,-1.5471,-0.0947,-1.6260,-0.1089,-0.0339,0.3085,0.0899,-0.3477,-0.2911,-0.5066,-0.1496,2.7423,1.1682,-0.6841,-0.3386,-0.4464,-0.3714
1.651,0.0565,-1.5462,-0.0982,-1.6289,-0.1139,-0.0355,0.3176,0.0894,-0.3505,-0.2959,-0.5151,-0.1530,2.8883,1.5959,-0.5384,-0.3765,-0.4977,-0.3156
1.662,0.0598,-1.5453,-0.1016,-1.6320,-0.1192,-0.0371,0.3318,0.0936,-0.3481,-0.3060,-0.5248,-0.1600,2.9654,1.6235,-0.3763,-0.3667,-0.3773,-0.2460
1.673,0.0638,-1.5442,-0.1057,-1.6357,-0.1255,-0.0389,0.3422,0.0962,-0.3419,-0.3154,-0.5310,-0.1535,2.8795,1.3359,-0.4150,-0.3451,-0.3737,-0.3140
1.683,0.0673,-1.5432,-0.1091,-1.6389,-0.1309,-0.0404,0.3565,0.0948,-0.3348,-0.3251,-0.5331,-0.1531,3.1147,1.6441,-0.4070,-0.3633,-0.4196,-0.3132
1.694,0.0710,-1.5423,-0.1125,-1.6422,-0.1363,-0.0420,0.3668,0.0985,-0.3297,-0.3325,-0.5308,-0.1576,3.2446,1.3842,-0.3036,-0.3951,-0.4835,-0.2568
1.704,0.0755,-1.5411,-0.1164,-1.6462,-0.1426,-0.0439,0.3835,0.0970,-0.3281,-0.3460,-0.5406,-0.1542,2.8447,1.6976,-0.1770,-0.3819,-0.4311,-0.2937
1.715,0.0794,-1.5401,-0.1196,-1.6497,-0.1480,-0.0454,0.3944,0.0967,-0.3168,-0.3563,-0.5491,-0.1531,3.2028,1.9782,-0.4508,-0.3672,-0.4127,-0.3003
1.726,0.0834,-1.5391,-0.1227,-1.6533,-0.1535,-0.0470,0.4050,0.1018,-0.3134,-0.3667,-0.5501,-0.1515,3.3086,1.6315,-0.2516,-0.3504,-0.4515,-0.3153
1.736,0.0884,-1.5379,-0.1265,-1.6578,-0.1602,-0.0488,0.4189,0.1026,-0.3068,-0.3751,-0.5514,-0.1513,3.1525,1.5471,-0.3203,-0.3358,-0.4941,-0.3072
1.747,0.0927,-1.5368,-0.1296,-1.6616,-0.1658,-0.0503,0.4301,0.1038,-0.3029,-0.3787,-0.5574,-0.1532,3.1220,1.6631,-0.1276,-0.3809,-0.4574,-0.3075
1.758,0.0971,-1.5358,-0.1326,-1.6655,-0.1714,-0.0518,0.4398,0.1068,-0.2937,-0.3846,-0.5658,-0.1525,3.2520,1.3325,-0.3207,-0.3440,-0.4489,-0.3290
1.768,0.1025,-1.5345,-0.1360,-1.6702,-0.1782,-0.0537,0.4558,0.1077,-0.2797,-0.3963,-0.5653,-0.1480,3.5327,1.8905,0.0873,-0.3142,-0.3712,-0.2675
1.779,0.1072,-1.5335,-0.1388,-1.6742,-0.1838,-0.0552,0.4704,0.1087,-0.2658,-0.4017,-0.5574,-0.1444,3.3494,1.9753,-0.0433,-0.3492,-0.4001,-0.2774
1.789,0.1120,-1.5324,-0.1413,-1.6782,-0.1893,-0.0565,0.4867,0.1097,-0.2562,-0.4126,-0.5542,-0.1375,3.7469,2.0542,0.0359,-0.3855,-0.3405,-0.3756
1.800,0.1179,-1.5311,-0.1444,-1.6832,-0.1959,-0.0582,0.5079,0.1133,-0.2393,-0.4238,-0.5501,-0.1411,3.6691,2.0189,0.1561,-0.3619,-0.4256,-0.2399
1.811,0.1231,-1.5299,-0.1466,-1.6875,-0.2013,-0.0596,0.5223,0.1175,-0.2282,-0.4315,-0.5468,-0.1341,3.7564,1.8608,0.1516,-0.3019,-0.4565,-0.2956
1.822,0.1284,-1.5287,-0.1488,-1.6919,-0.2068,-0.0609,0.5355,0.1181,-0.2150,-0.4348,-0.5427,-0.1302,3.2241,1.7277,0.1617,-0.2935,-0.5096,-0.2783
1.832,0.1349,-1.5273,-0.1513,-1.6973,-0.2134,-0.0624,0.5475,0.1161,-0.1996,-0.4387,-0.5428,-0.1265,3.4651,2.2546,0.1245,-0.3415,-0.4117,-0.2775
1.843,0.1405,-1.5262,-0.1532,-1.7017,-0.2188,-0.0637,0.5599,0.1199,-0.1896,-0.4490,-0.5422,-0.1258,3.3695,2.0672,0.3537,-0.3494,-0.3525,-0.1873
1.854,0.1462,-1.5250,-0.1551,-1.7061,-0.2241,-0.0648,0.5637,0.1147,-0.1920,-0.4541,-0.5360,-0.1201,2.9080,2.0845,0.1711,-0.3291,-0.4397,-0.2855
